train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
29.890100479125977,5694,21.0,16,0.14,0.0001,-956.47,1371,1000,22878,0.5653179999999998
41.11776351928711,10441,15.74,34,0.06,0.0001,-445.07,1199,2000,41867,0.20452700000000035
25.618892669677734,15335,20.95,56,0.04,0.0001,-964.71,1090,3000,61442,0.05
31.480012893676758,19887,18.36,76,0.07,0.0001,-687.73,1037,4000,79651,0.05
83.10103607177734,24042,15.54,95,0.05,0.0001,-430.23,1008,5000,96271,0.05
33.137516021728516,27717,17.2,112,0.09,0.0001,-589.02,988,6000,110969,0.05
57.75867462158203,31310,13.97,128,0.09,0.0001,-243.28,975,7000,125343,0.05
113.66373443603516,34778,14.35,144,0.07,0.0001,-281.57,965,8000,139216,0.05
57.354209899902344,38523,15.17,161,0.11,0.0001,-386.07,956,9000,154195,0.05
85.62203979492188,41875,12.57,176,0.13,0.0001,-107.97,952,10000,167604,0.05
156.5911865234375,45315,14.62,191,0.09,0.0001,-348.91,946,11000,181361,0.05
2.8456616401672363,48645,11.73,206,0.11,0.0001,-64.75,943,12000,194681,0.05
169.87281799316406,52088,14.49,221,0.05,0.0001,-309.75,939,13000,208456,0.05
178.38279724121094,55698,16.08,238,0.08,0.0001,-470.73,935,14000,222896,0.05
72.59513092041016,59145,11.99,253,0.1,0.0001,-75.23,931,15000,236682,0.05
262.1676025390625,62507,12.33,269,0.1,0.0001,-106.55,928,16000,250131,0.05
74.05765533447266,65877,12.14,284,0.1,0.0001,-89.63,927,17000,263612,0.05
139.7518310546875,69350,13.51,299,0.08,0.0001,-221.56,925,18000,277502,0.05
311.6003112792969,72706,15.72,315,0.06,0.0001,-436.39,922,19000,290925,0.05
367.75958251953125,76059,15.1,330,0.17,0.0001,-359.86,920,20000,304339,0.05
83.55393981933594,79349,13.91,345,0.04,0.0001,-266.21,919,21000,317499,0.05
90.1478042602539,82666,14.51,360,0.1,0.0001,-291.18,917,22000,330765,0.05
171.54513549804688,86166,16.19,375,0.08,0.0001,-504.93,917,23000,344767,0.05
12.03494644165039,89666,13.16,392,0.12,0.0001,-185.79,914,24000,358765,0.05
113.38375091552734,93358,14.36,409,0.05,0.0001,-275.38,913,25000,373533,0.05
159.31556701660156,97238,17.41,426,0.08,0.0001,-614.8,912,26000,389055,0.05
104.22823333740234,101276,16.21,444,0.08,0.0001,-520.94,911,27000,405208,0.05
207.63037109375,105249,16.74,462,0.04,0.0001,-547.91,910,28000,421097,0.05
25.097267150878906,109489,15.82,481,0.12,0.0001,-429.35,909,29000,438059,0.05
215.12411499023438,113670,20.35,499,0.06,0.0001,-904.81,910,30000,454781,0.05
197.4549102783203,118056,17.93,518,0.1,0.0001,-624.08,910,31000,472327,0.05
360.9068603515625,122643,18.65,539,0.13,0.0001,-699.67,909,32000,490676,0.05
