time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
515,1000,0.907489,24345,0.001,1.456676036119461,0.25,22340,-1096.59,22.49,47
493,2000,0.8252380000000001,45990,0.001,1.9254311680793763,0.23,43980,-882.87,20.21,93
481,3000,0.7512938000000001,65449,0.001,2.5135031580924987,0.34,63440,-691.26,18.54,135
469,4000,0.6839654000000001,83167,0.001,3.1448405027389525,0.38,81160,-533.45,16.88,177
463,5000,0.621235,99675,0.001,2.9862717390060425,0.4,97670,-456.12,16.13,214
456,6000,0.5614914000000002,115397,0.001,3.1598114013671874,0.47,113390,-373.44,14.93,252
451,7000,0.5043393999999999,130437,0.001,3.488013982772827,0.42,128430,-338.06,14.99,288
447,8000,0.44947880000000007,144874,0.001,3.6173147439956663,0.3,142870,-251.56,13.57,323
442,9000,0.3968374,158727,0.001,3.8038074016571044,0.38,156720,-218.24,13.65,358
440,10000,0.3459477999999999,172119,0.001,3.8660940885543824,0.38,170110,-212.23,13.3,391
437,11000,0.2966314,185097,0.001,4.173582983016968,0.33,183090,-152.01,12.43,422
435,12000,0.2486792,197716,0.001,3.9705612897872924,0.34,195710,-89.33,12.18,454
433,13000,0.20200000000000018,210000,0.001,4.259903168678283,0.38,207990,-65.13,12.3,484
430,14000,0.15701940000000003,221837,0.001,4.512380528450012,0.39,219830,-37.05,11.72,515
427,15000,0.1130002000000001,233421,0.001,4.575007724761963,0.44,231420,-27.0,11.77,546
424,16000,0.07002980000000014,244729,0.001,4.7356321811676025,0.4,242720,9.26,11.33,576
422,17000,0.05,255785,0.001,4.494561123847961,0.5,253780,39.36,11.15,605
419,18000,0.05,266792,0.001,4.675569367408753,0.39,264790,33.01,11.27,635
417,19000,0.05,277852,0.001,4.845879602432251,0.38,275850,20.84,11.11,665
416,20000,0.05,289021,0.001,5.0097990274429325,0.42,287020,29.93,10.98,694
414,21000,0.05,300127,0.001,4.923656272888183,0.37,298120,25.19,11.05,724
412,22000,0.05,311117,0.001,5.150703096389771,0.4,309110,20.6,11.22,754
411,23000,0.05,322186,0.001,4.80450279712677,0.42,320180,25.65,11.21,783
409,24000,0.05,333200,0.001,4.300066828727722,0.38,331190,25.36,11.07,812
408,25000,0.05,344191,0.001,4.6276421546936035,0.43,342190,32.61,11.0,842
407,26000,0.05,355201,0.001,4.758162784576416,0.36,353200,21.55,11.12,870
406,27000,0.05,366254,0.001,4.708229732513428,0.41,364250,17.58,10.94,900
406,28000,0.05,377394,0.001,4.893685793876648,0.32,375390,15.3,11.49,929
405,29000,0.05,388451,0.001,4.364090538024902,0.39,386450,16.57,11.14,959
404,30000,0.05,399554,0.001,4.53868727684021,0.33,397550,25.37,10.93,988
403,31000,0.05,410783,0.001,4.723560428619384,0.36,408780,24.19,10.84,1018
402,32000,0.05,421937,0.001,4.559205055236816,0.37,419930,-19.85,11.78,1047
401,33000,0.05,433068,0.001,4.598181676864624,0.41,431060,23.14,10.96,1077
401,34000,0.05,444227,0.001,4.5723878145217896,0.43,442220,32.87,11.1,1107
400,35000,0.05,455348,0.001,4.475324869155884,0.49,453340,23.64,11.2,1137
399,36000,0.05,466420,0.001,4.4474081754684445,0.48,464410,-14.5,11.41,1166
399,37000,0.05,477537,0.001,4.319584059715271,0.42,475530,22.8,11.1,1196
398,38000,0.05,488710,0.001,4.376385617256164,0.38,486700,23.37,11.35,1226
398,39000,0.05,499790,0.001,4.2989623785018924,0.42,497780,22.41,10.78,1255
