time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
495,1000,0.9071546,24433,0.0001,1.4480062007904053,0.26,22430,-1073.4,22.57,49
473,2000,0.8264768,45664,0.0001,1.5092701077461244,0.26,43660,-927.82,20.86,96
460,3000,0.7537828,64794,0.0001,1.6871714770793915,0.26,62790,-685.3,18.27,140
453,4000,0.6856868,82714,0.0001,1.5809127867221833,0.4,80710,-609.48,17.56,182
447,5000,0.6220292000000001,99466,0.0001,2.194723737239838,0.32,97460,-499.73,16.32,222
442,6000,0.5619018000000001,115289,0.0001,2.3248638987541197,0.36,113280,-444.72,15.89,260
437,7000,0.5048371999999999,130306,0.0001,2.665493381023407,0.42,128300,-333.08,14.95,297
432,8000,0.45071759999999994,144548,0.0001,3.0041438221931456,0.44,142540,-285.65,14.2,334
428,9000,0.39869940000000015,158237,0.0001,3.5519970655441284,0.42,156230,-217.9,13.48,369
425,10000,0.3486078,171419,0.0001,3.7761964559555055,0.57,169410,-121.13,12.22,402
421,11000,0.29984999999999995,184250,0.0001,4.505224800109863,0.57,182240,-114.14,12.45,437
418,12000,0.25282879999999996,196624,0.0001,5.032990837097168,0.48,194620,-101.77,12.26,469
415,13000,0.20682980000000006,208729,0.0001,5.1365031719207765,0.48,206720,-54.27,11.74,501
413,14000,0.16290179999999999,220289,0.0001,5.745669651031494,0.47,218280,-44.38,11.64,533
410,15000,0.11953620000000009,231701,0.0001,5.897555112838745,0.45,229700,8.54,11.42,564
408,16000,0.07780460000000011,242683,0.0001,6.08931040763855,0.59,240680,39.06,10.93,594
406,17000,0.05,253584,0.0001,6.1574383735656735,0.47,251580,37.31,11.16,624
404,18000,0.05,264358,0.0001,6.719325065612793,0.6,262350,48.7,11.06,653
402,19000,0.05,275049,0.0001,6.215945720672607,0.55,273040,45.43,10.51,682
401,20000,0.05,285893,0.0001,6.43951096534729,0.51,283890,41.6,11.15,711
400,21000,0.05,296611,0.0001,6.734298133850098,0.51,294610,46.33,10.75,740
399,22000,0.05,307295,0.0001,6.530489301681518,0.54,305290,37.86,10.71,769
398,23000,0.05,317990,0.0001,6.662601137161255,0.56,315980,50.46,10.7,798
397,24000,0.05,328522,0.0001,6.3576305389404295,0.63,326520,50.84,10.77,826
396,25000,0.05,339151,0.0001,6.704101705551148,0.6,337150,53.25,10.58,855
394,26000,0.05,349766,0.0001,6.8981678009033205,0.58,347760,40.9,10.81,885
393,27000,0.05,360342,0.0001,7.205581188201904,0.57,358340,41.75,10.47,915
392,28000,0.05,371011,0.0001,7.375170946121216,0.6,369010,59.4,10.64,944
391,29000,0.05,381651,0.0001,6.874267864227295,0.58,379650,51.15,10.82,974
390,30000,0.05,392340,0.0001,6.937522315979004,0.51,390330,34.82,10.64,1004
389,31000,0.05,402974,0.0001,7.122294187545776,0.57,400970,41.19,10.78,1034
388,32000,0.05,413589,0.0001,7.165997743606567,0.48,411580,37.33,10.8,1064
387,33000,0.05,424350,0.0001,7.495233058929443,0.59,422340,46.12,10.43,1094
386,34000,0.05,435073,0.0001,6.928803586959839,0.61,433070,47.48,10.77,1124
386,35000,0.05,445776,0.0001,6.830492353439331,0.6,443770,52.98,10.58,1154
385,36000,0.05,456462,0.0001,6.6594761371612545,0.53,454460,44.95,10.59,1184
383,37000,0.05,467123,0.0001,7.199315929412842,0.67,465120,59.13,10.83,1216
382,38000,0.05,477746,0.0001,7.62726354598999,0.62,475740,63.73,10.3,1248
381,39000,0.05,488344,0.0001,7.434215497970581,0.53,486340,34.21,10.91,1280
380,40000,0.05,498915,0.0001,7.584768199920655,0.56,496910,45.3,10.62,1312
