time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
450,1000,0.9082565999999999,24143,0.0001,1.6714271426200866,0.16,22140,-1180.24,23.09,53
442,2000,0.8266668,45614,0.0001,1.4431092381477355,0.35,43610,-855.82,20.02,103
441,3000,0.7526694,65087,0.0001,1.71008358001709,0.29,63080,-796.65,19.52,147
440,4000,0.6840110000000001,83155,0.0001,2.111264181137085,0.36,81150,-565.88,17.19,188
436,5000,0.6207676,99798,0.0001,2.242277479171753,0.31,97790,-510.75,16.73,228
428,6000,0.5608529999999999,115565,0.0001,2.9716224312782287,0.34,113560,-379.55,14.99,269
426,7000,0.5045484,130382,0.0001,3.4926369190216064,0.38,128380,-359.33,14.98,305
425,8000,0.45102920000000013,144466,0.0001,5.16615481376648,0.51,142460,-234.03,13.72,339
423,9000,0.39839539999999984,158317,0.0001,5.434339809417724,0.49,156310,-211.31,13.68,373
422,10000,0.3487408000000001,171384,0.0001,6.358022546768188,0.51,169380,-162.54,12.5,405
421,11000,0.3010052000000001,183946,0.0001,7.207081031799317,0.55,181940,-118.96,12.41,436
419,12000,0.2542424000000001,196252,0.0001,7.59720630645752,0.58,194250,-62.53,11.99,468
417,13000,0.20876780000000006,208219,0.0001,7.667335748672485,0.59,206210,-65.47,12.39,498
415,14000,0.16524260000000002,219673,0.0001,8.045650863647461,0.52,217670,-47.81,11.56,528
414,15000,0.1224204000000001,230942,0.0001,7.993631649017334,0.56,228940,8.86,10.95,557
412,16000,0.0804874000000001,241977,0.0001,8.909714651107787,0.64,239970,30.17,11.1,586
411,17000,0.05,252631,0.0001,8.89734172821045,0.65,250630,57.73,10.56,614
409,18000,0.05,263320,0.0001,8.96082158088684,0.64,261310,49.45,10.78,643
408,19000,0.05,273912,0.0001,9.461395645141602,0.5,271910,44.96,10.73,670
407,20000,0.05,284602,0.0001,9.003739023208619,0.6,282600,53.34,10.75,697
407,21000,0.05,295243,0.0001,9.898832988739013,0.52,293240,44.44,10.69,725
405,22000,0.05,305874,0.0001,10.23890199661255,0.63,303870,48.71,10.26,753
404,23000,0.05,316605,0.0001,9.995244884490967,0.65,314600,47.82,10.66,782
402,24000,0.05,327104,0.0001,9.779086112976074,0.63,325100,55.64,10.23,812
399,25000,0.05,337705,0.0001,10.1806884765625,0.58,335700,32.1,10.73,845
396,26000,0.05,348345,0.0001,9.537830638885499,0.59,346340,41.45,10.97,878
394,27000,0.05,358980,0.0001,10.029965782165528,0.52,356970,49.01,10.29,909
392,28000,0.05,369643,0.0001,9.866644382476807,0.6,367640,50.51,10.54,941
390,29000,0.05,380357,0.0001,10.01198434829712,0.53,378350,39.69,10.57,973
389,30000,0.05,391065,0.0001,10.474556350708008,0.57,389060,57.69,10.34,1003
388,31000,0.05,401620,0.0001,9.407271385192871,0.6,399610,45.5,10.41,1033
387,32000,0.05,412275,0.0001,10.131023597717284,0.58,410270,47.76,10.53,1065
385,33000,0.05,422755,0.0001,9.706003665924072,0.61,420750,43.78,10.64,1097
383,34000,0.05,433307,0.0001,10.00291109085083,0.56,431300,51.39,10.35,1128
382,35000,0.05,443853,0.0001,10.118038654327393,0.59,441850,54.21,10.71,1160
380,36000,0.05,454432,0.0001,9.66106300354004,0.69,452430,60.51,10.45,1193
379,37000,0.05,465095,0.0001,9.920641994476318,0.62,463090,50.48,10.74,1224
379,38000,0.05,475674,0.0001,9.337667655944824,0.62,473670,43.48,10.91,1253
379,39000,0.05,486362,0.0001,9.09775915145874,0.54,484360,40.64,10.5,1282
378,40000,0.05,496975,0.0001,9.379391527175903,0.59,494970,41.33,10.83,1312
