time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
506,1000,0.9064173999999999,24627,0.0001,1.4335299849510192,0.22,22620,-1237.26,23.95,48
473,2000,0.8248427999999999,46094,0.0001,1.2356695234775543,0.32,44090,-855.57,20.24,97
463,3000,0.751556,65380,0.0001,1.647602140903473,0.24,63370,-679.95,18.23,141
455,4000,0.6841782000000001,83111,0.0001,1.9082097947597503,0.32,81110,-601.79,17.7,182
449,5000,0.6210222,99731,0.0001,1.6665163099765778,0.35,97730,-527.53,16.65,221
444,6000,0.561328,115440,0.0001,2.3899540424346926,0.36,113430,-399.5,15.28,259
439,7000,0.5044989999999998,130395,0.0001,2.6569382190704345,0.4,128390,-380.34,15.05,296
435,8000,0.4498398,144779,0.0001,3.1830719709396362,0.34,142770,-269.69,14.21,332
431,9000,0.39719080000000007,158634,0.0001,3.403919148445129,0.52,156630,-244.45,13.78,367
429,10000,0.34684079999999984,171884,0.0001,3.38620445728302,0.38,169880,-170.05,12.98,400
427,11000,0.2980868000000001,184714,0.0001,3.3829877853393553,0.44,182710,-127.93,12.61,432
424,12000,0.25050700000000004,197235,0.0001,3.859628772735596,0.45,195230,-104.96,12.09,464
420,13000,0.20464480000000007,209304,0.0001,4.01617841720581,0.42,207300,-73.74,12.15,497
418,14000,0.1600138000000001,221049,0.0001,4.283722567558288,0.52,219040,-20.48,11.33,528
415,15000,0.11675840000000015,232432,0.0001,4.061063385009765,0.5,230430,-2.41,11.23,559
413,16000,0.07433519999999993,243596,0.0001,4.471265769004821,0.48,241590,21.96,10.83,589
411,17000,0.05,254428,0.0001,4.478429222106934,0.42,252420,31.57,10.77,618
409,18000,0.05,265208,0.0001,4.4227602005004885,0.52,263200,48.88,10.87,648
407,19000,0.05,275907,0.0001,4.833714175224304,0.55,273900,46.21,10.32,676
406,20000,0.05,286654,0.0001,5.047342109680176,0.55,284650,40.78,10.92,705
404,21000,0.05,297410,0.0001,5.619523072242737,0.5,295400,41.21,10.66,735
402,22000,0.05,308203,0.0001,5.204726123809815,0.5,306200,35.41,11.08,765
402,23000,0.05,319029,0.0001,5.564156579971313,0.51,317020,40.93,10.78,793
400,24000,0.05,329686,0.0001,4.776050758361817,0.48,327680,32.71,10.61,822
399,25000,0.05,340413,0.0001,5.2652528285980225,0.51,338410,44.37,10.9,851
399,26000,0.05,351209,0.0001,5.145482087135315,0.58,349200,47.45,10.8,879
398,27000,0.05,361927,0.0001,5.350003266334534,0.62,359920,44.06,10.95,908
396,28000,0.05,372588,0.0001,5.489791417121888,0.62,370580,57.57,10.53,938
396,29000,0.05,383407,0.0001,5.283142518997193,0.63,381400,45.68,10.93,967
395,30000,0.05,394193,0.0001,4.884160375595092,0.58,392190,45.39,11.05,997
394,31000,0.05,404959,0.0001,4.544730615615845,0.65,402950,53.94,10.89,1027
393,32000,0.05,415729,0.0001,5.1779865503311155,0.51,413720,36.85,10.75,1055
393,33000,0.05,426440,0.0001,5.0981879234313965,0.43,424430,33.66,10.5,1084
392,34000,0.05,437230,0.0001,5.50803816318512,0.64,435220,47.85,10.46,1114
391,35000,0.05,447864,0.0001,5.509533953666687,0.59,445860,47.78,10.69,1143
391,36000,0.05,458561,0.0001,5.264042568206787,0.51,456560,36.42,10.76,1171
390,37000,0.05,469336,0.0001,5.242638158798218,0.5,467330,36.4,10.85,1201
390,38000,0.05,480045,0.0001,4.929617619514465,0.52,478040,44.02,10.84,1230
389,39000,0.05,490767,0.0001,4.9073594331741335,0.49,488760,38.08,10.8,1259
