time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
542,1000,0.9087772000000001,24006,0.0001,1.3340306162834168,0.26,22000,-1113.59,22.48,44
494,2000,0.8271228,45494,0.0001,1.1733691453933717,0.3,43490,-973.97,21.36,91
479,3000,0.753057,64985,0.0001,1.51614089012146,0.25,62980,-702.41,18.49,135
471,4000,0.6848698,82929,0.0001,1.7160123884677887,0.36,80920,-648.73,17.99,175
465,5000,0.6211248,99704,0.0001,1.7721747040748597,0.3,97700,-482.31,15.74,214
458,6000,0.5607086,115603,0.0001,1.9513378977775573,0.4,113600,-432.03,16.15,252
453,7000,0.5038644,130562,0.0001,2.604900801181793,0.37,128560,-317.08,14.62,287
450,8000,0.44876060000000007,145063,0.0001,2.8925435662269594,0.3,143060,-337.15,14.87,322
447,9000,0.39665119999999987,158776,0.0001,3.2032416343688963,0.38,156770,-206.79,13.11,354
443,10000,0.34679899999999997,171895,0.0001,3.397473430633545,0.42,169890,-214.54,13.61,387
440,11000,0.29821600000000004,184680,0.0001,3.925032210350037,0.47,182670,-128.39,12.44,419
438,12000,0.2513354000000001,197017,0.0001,4.003599333763122,0.6,195010,-68.4,12.13,449
435,13000,0.20515780000000006,209169,0.0001,4.48831958770752,0.46,207160,-78.96,12.23,480
432,14000,0.16099800000000009,220790,0.0001,4.096486783027649,0.55,218780,-21.34,11.51,510
430,15000,0.1173398,232279,0.0001,4.687026619911194,0.51,230270,1.57,11.5,540
427,16000,0.0753954,243317,0.0001,4.7671489238739015,0.5,241310,28.49,10.61,568
426,17000,0.05,254062,0.0001,5.072596883773803,0.6,252060,47.68,10.86,596
424,18000,0.05,264784,0.0001,5.211072111129761,0.5,262780,33.45,10.85,624
422,19000,0.05,275535,0.0001,5.373413133621216,0.49,273530,27.72,11.07,651
421,20000,0.05,286287,0.0001,5.121014595031738,0.56,284280,40.05,10.8,679
420,21000,0.05,296984,0.0001,5.117414855957032,0.58,294980,39.98,10.65,706
418,22000,0.05,307744,0.0001,5.360238361358642,0.55,305740,37.67,10.76,734
417,23000,0.05,318515,0.0001,5.5328052043914795,0.57,316510,45.85,10.68,762
416,24000,0.05,329227,0.0001,5.308912706375122,0.49,327220,39.43,10.65,791
414,25000,0.05,339841,0.0001,5.431692123413086,0.6,337840,49.82,10.76,819
413,26000,0.05,350473,0.0001,5.61914095878601,0.54,348470,45.23,10.39,847
412,27000,0.05,361043,0.0001,5.456400394439697,0.61,359040,48.26,10.27,875
411,28000,0.05,371669,0.0001,5.28754243850708,0.6,369660,53.32,10.74,903
410,29000,0.05,382353,0.0001,5.433753919601441,0.47,380350,42.12,10.68,930
410,30000,0.05,393067,0.0001,5.550122547149658,0.42,391060,32.73,10.67,957
409,31000,0.05,403718,0.0001,5.483000183105469,0.54,401710,44.88,10.81,986
408,32000,0.05,414437,0.0001,6.155740070343017,0.52,412430,45.4,10.65,1014
407,33000,0.05,425133,0.0001,5.488777685165405,0.57,423130,48.08,10.68,1043
406,34000,0.05,435902,0.0001,5.4109516620635985,0.49,433900,43.57,10.71,1071
406,35000,0.05,446526,0.0001,5.157187366485596,0.55,444520,48.65,10.29,1099
405,36000,0.05,457157,0.0001,4.966207599639892,0.51,455150,41.18,10.58,1127
405,37000,0.05,467906,0.0001,5.632310771942139,0.52,465900,35.27,11.02,1154
404,38000,0.05,478610,0.0001,5.84020037651062,0.51,476600,37.83,10.71,1183
404,39000,0.05,489300,0.0001,5.50106463432312,0.6,487290,35.91,10.76,1210
403,40000,0.05,499911,0.0001,5.69957664012909,0.55,497910,43.36,10.58,1239
