time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
534,1000,0.9040689999999999,25245,1e-05,39.729343795776366,0.18,23240,-1315.19,24.55,47
505,2000,0.8171212,48126,1e-05,39.26610679626465,0.23,46120,-974.86,21.32,95
491,3000,0.7421054,67867,1e-05,34.01435871124268,0.14,65860,-640.5,18.04,138
480,4000,0.6785086,84603,1e-05,23.482110214233398,0.15,82600,-471.68,16.27,176
472,5000,0.6176136000000001,100628,1e-05,11.293606567382813,0.2,98620,-454.26,16.12,212
466,6000,0.5577028,116394,1e-05,4.322787284851074,0.24,114390,-413.61,15.54,249
462,7000,0.5009155999999999,131338,1e-05,2.0427167892456053,0.3,129330,-347.08,14.81,283
458,8000,0.4465718000000002,145639,1e-05,1.8557248771190644,0.41,143630,-281.67,13.88,317
454,9000,0.3948917999999999,159239,1e-05,1.9947540283203125,0.59,157230,-198.87,13.49,350
451,10000,0.3448344,172412,1e-05,2.0730360984802245,0.45,170410,-191.51,12.98,382
447,11000,0.29675299999999993,185065,1e-05,2.913133907318115,0.5,183060,-94.82,12.2,413
444,12000,0.25003580000000003,197359,1e-05,3.432467544078827,0.55,195350,-103.75,12.47,443
442,13000,0.20473220000000003,209281,1e-05,3.3152225255966186,0.54,207280,-43.28,11.78,473
439,14000,0.16104359999999995,220778,1e-05,4.068453788757324,0.52,218770,-22.62,11.23,501
437,15000,0.1178186,232153,1e-05,4.328383803367615,0.49,230150,1.93,11.19,530
435,16000,0.07644040000000007,243042,1e-05,4.604178524017334,0.64,241040,32.82,10.63,558
432,17000,0.05,253808,1e-05,5.383113098144531,0.54,251800,39.64,10.52,586
430,18000,0.05,264518,1e-05,5.512882471084595,0.56,262510,43.05,10.8,614
428,19000,0.05,275284,1e-05,5.626919841766357,0.53,273280,32.99,10.99,642
426,20000,0.05,285969,1e-05,5.95483078956604,0.48,283960,38.07,10.89,670
424,21000,0.05,296645,1e-05,6.198456859588623,0.51,294640,37.4,10.96,698
423,22000,0.05,307249,1e-05,6.072651720046997,0.65,305240,59.02,10.21,725
422,23000,0.05,317990,1e-05,6.164357376098633,0.62,315980,47.07,10.54,753
420,24000,0.05,328720,1e-05,6.2887622833251955,0.61,326710,43.82,10.9,780
419,25000,0.05,339455,1e-05,6.446061754226685,0.59,337450,50.9,10.58,809
417,26000,0.05,350159,1e-05,5.698254203796386,0.56,348150,49.88,10.18,837
417,27000,0.05,360912,1e-05,6.093766546249389,0.57,358910,44.63,10.55,865
416,28000,0.05,371589,1e-05,5.753841686248779,0.57,369580,42.18,11.02,892
415,29000,0.05,382248,1e-05,5.657864809036255,0.57,380240,44.46,10.37,920
414,30000,0.05,392827,1e-05,6.563420724868775,0.46,390820,32.96,10.68,948
413,31000,0.05,403498,1e-05,5.813062572479248,0.58,401490,40.3,10.74,976
412,32000,0.05,414096,1e-05,6.548352527618408,0.54,412090,57.35,10.37,1004
411,33000,0.05,424720,1e-05,6.055133962631226,0.55,422710,54.81,10.31,1032
410,34000,0.05,435286,1e-05,6.038319396972656,0.54,433280,47.17,10.36,1060
409,35000,0.05,445976,1e-05,5.698453378677368,0.63,443970,51.69,10.56,1087
409,36000,0.05,456573,1e-05,5.520784521102906,0.55,454570,48.23,10.63,1115
408,37000,0.05,467272,1e-05,5.465175223350525,0.57,465270,44.54,10.95,1143
407,38000,0.05,477971,1e-05,6.06708517074585,0.48,475970,38.79,10.73,1171
407,39000,0.05,488640,1e-05,5.646633195877075,0.53,486630,26.51,10.9,1199
406,40000,0.05,499288,1e-05,5.903456783294677,0.53,497280,44.05,11.29,1227
