time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
528,1000,0.9085682,24061,0.0001,1.3836976647377015,0.35,22060,-1053.52,22.21,45
496,2000,0.8266136,45628,0.0001,1.552639216184616,0.3,43620,-941.14,21.2,91
482,3000,0.7531976,64948,0.0001,1.9208118498325348,0.34,62940,-703.85,18.25,134
471,4000,0.6847101999999999,82971,0.0001,1.8605696439743042,0.42,80970,-560.9,17.32,175
465,5000,0.6203192,99916,0.0001,2.181611716747284,0.35,97910,-489.83,16.41,214
461,6000,0.5585996000000001,116158,0.0001,2.352156162261963,0.32,114150,-448.18,16.11,251
457,7000,0.5022266,130993,0.0001,2.3260405540466307,0.4,128990,-340.9,14.55,286
453,8000,0.44854780000000005,145119,0.0001,2.8023911714553833,0.39,143110,-262.67,13.95,320
448,9000,0.3964080000000001,158840,0.0001,3.1214784383773804,0.36,156830,-195.61,12.97,353
444,10000,0.34608839999999996,172082,0.0001,3.605754256248474,0.33,170080,-143.27,12.76,386
442,11000,0.2972545999999999,184933,0.0001,3.8884532928466795,0.51,182930,-81.31,12.15,417
438,12000,0.2501346000000001,197333,0.0001,5.120535230636596,0.53,195330,-81.01,12.37,449
436,13000,0.20511599999999997,209180,0.0001,4.567315292358399,0.41,207170,-50.39,12.07,479
433,14000,0.16059520000000016,220896,0.0001,4.512051701545715,0.45,218890,-19.25,11.07,509
431,15000,0.11724480000000004,232304,0.0001,4.983176112174988,0.53,230300,-4.63,11.18,538
428,16000,0.07534980000000002,243329,0.0001,4.763123297691346,0.53,241320,25.35,11.03,568
425,17000,0.05,254145,0.0001,5.533184909820557,0.6,252140,38.69,10.74,596
423,18000,0.05,265061,0.0001,5.344325923919678,0.58,263060,45.02,10.99,625
421,19000,0.05,275767,0.0001,5.439580202102661,0.56,273760,50.52,10.9,653
420,20000,0.05,286500,0.0001,5.355792427062989,0.56,284490,33.62,10.83,681
418,21000,0.05,297268,0.0001,5.29262866973877,0.59,295260,44.7,10.39,710
416,22000,0.05,308107,0.0001,5.523813343048095,0.5,306100,35.4,11.17,739
415,23000,0.05,318817,0.0001,5.67812294960022,0.49,316810,41.9,10.37,767
413,24000,0.05,329486,0.0001,5.590281534194946,0.56,327480,37.93,10.75,796
412,25000,0.05,340137,0.0001,5.6203559875488285,0.46,338130,37.41,10.59,825
411,26000,0.05,350840,0.0001,5.084420967102051,0.53,348830,40.86,10.48,853
409,27000,0.05,361521,0.0001,5.6068925857543945,0.48,359520,39.07,10.62,882
408,28000,0.05,372254,0.0001,5.574677038192749,0.58,370250,34.72,10.82,910
408,29000,0.05,382882,0.0001,5.978681468963623,0.51,380880,26.09,10.7,938
407,30000,0.05,393682,0.0001,5.1979172706604,0.52,391680,50.62,10.6,966
406,31000,0.05,404373,0.0001,6.014211893081665,0.51,402370,29.83,10.7,995
405,32000,0.05,415051,0.0001,5.443829917907715,0.52,413050,44.56,10.33,1023
404,33000,0.05,425784,0.0001,5.187093687057495,0.58,423780,50.11,10.57,1052
404,34000,0.05,436466,0.0001,5.462258696556091,0.51,434460,36.84,10.93,1080
403,35000,0.05,447112,0.0001,4.955556917190552,0.58,445110,44.66,10.61,1108
402,36000,0.05,457819,0.0001,5.328310871124268,0.58,455810,44.85,10.63,1136
402,37000,0.05,468740,0.0001,5.190361261367798,0.53,466730,36.55,10.92,1164
401,38000,0.05,479486,0.0001,5.904589891433716,0.55,477480,39.15,10.89,1193
401,39000,0.05,490180,0.0001,5.898287439346314,0.49,488170,40.7,10.87,1221
