time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
498,1000,0.9080817999999999,24189,0.0001,0.9822663843631745,0.27,22180,-1156.73,23.57,48
480,2000,0.8275863999999999,45372,0.0001,0.9661637306213379,0.31,43370,-868.92,19.65,94
465,3000,0.7527226,65073,0.0001,1.5277205467224122,0.26,63070,-728.42,19.01,139
456,4000,0.6845049999999999,83025,0.0001,1.770657980442047,0.27,81020,-610.93,17.93,181
450,5000,0.6204408000000001,99884,0.0001,1.9083832263946534,0.34,97880,-494.12,16.18,221
444,6000,0.5602982,115711,0.0001,2.6499669551849365,0.27,113710,-411.33,15.66,260
439,7000,0.5036972,130606,0.0001,3.3801336765289305,0.42,128600,-298.14,14.17,296
436,8000,0.44852500000000006,145125,0.0001,3.962477135658264,0.48,143120,-262.31,14.28,332
434,9000,0.39627500000000004,158875,0.0001,4.38915913105011,0.57,156870,-228.61,13.66,365
431,10000,0.34591360000000004,172128,0.0001,4.879805088043213,0.4,170120,-187.02,13.25,398
427,11000,0.29764979999999996,184829,0.0001,4.858682250976562,0.55,182820,-104.77,12.09,431
425,12000,0.2508033999999999,197157,0.0001,5.017177152633667,0.54,195150,-67.27,11.78,463
422,13000,0.20536679999999996,209114,0.0001,5.1901984214782715,0.5,207110,-54.16,12.01,494
419,14000,0.16130959999999994,220708,0.0001,5.737661123275757,0.54,218700,-15.4,11.71,525
417,15000,0.11828979999999989,232029,0.0001,5.585751628875732,0.49,230020,5.23,11.0,555
415,16000,0.07593499999999997,243175,0.0001,5.97790265083313,0.64,241170,45.62,10.77,584
413,17000,0.05,254011,0.0001,6.15424108505249,0.56,252010,39.46,11.01,614
411,18000,0.05,264709,0.0001,6.469342565536499,0.53,262700,44.51,10.56,643
409,19000,0.05,275470,0.0001,5.981176090240479,0.54,273460,45.09,10.86,672
407,20000,0.05,286141,0.0001,6.919718647003174,0.52,284140,41.7,10.65,701
405,21000,0.05,296908,0.0001,6.6698150634765625,0.54,294900,42.71,10.94,732
403,22000,0.05,307748,0.0001,6.815900135040283,0.61,305740,51.31,10.91,761
402,23000,0.05,318441,0.0001,6.715940141677857,0.55,316440,44.85,10.77,790
401,24000,0.05,329149,0.0001,6.816990661621094,0.55,327140,42.0,10.66,819
400,25000,0.05,339859,0.0001,6.740365266799927,0.54,337850,40.53,10.47,848
399,26000,0.05,350534,0.0001,7.145612907409668,0.66,348530,56.87,10.71,876
398,27000,0.05,361296,0.0001,6.554646921157837,0.56,359290,40.67,10.5,906
397,28000,0.05,371943,0.0001,7.342898607254028,0.56,369940,49.25,10.86,935
396,29000,0.05,382596,0.0001,6.957599210739136,0.64,380590,45.2,10.66,965
395,30000,0.05,393202,0.0001,7.065374135971069,0.56,391200,43.93,10.66,994
394,31000,0.05,403866,0.0001,6.74391016960144,0.57,401860,42.68,10.85,1023
393,32000,0.05,414465,0.0001,6.956374454498291,0.54,412460,45.33,10.49,1052
393,33000,0.05,425089,0.0001,6.8520827293396,0.61,423080,49.18,10.55,1080
392,34000,0.05,435657,0.0001,6.67755970954895,0.59,433650,47.23,10.51,1109
391,35000,0.05,446379,0.0001,6.705896425247192,0.56,444370,45.94,10.74,1138
391,36000,0.05,457052,0.0001,6.820268821716309,0.6,455050,51.77,10.63,1168
390,37000,0.05,467733,0.0001,6.670210599899292,0.58,465730,41.45,10.5,1197
389,38000,0.05,478426,0.0001,6.318062019348145,0.6,476420,45.81,10.82,1227
389,39000,0.05,489086,0.0001,6.4634596824646,0.5,487080,44.77,10.6,1255
388,40000,0.05,499769,0.0001,6.562345743179321,0.56,497760,49.65,10.63,1285
