time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
496,1000,0.9091534,23907,0.0001,1.3191115438938141,0.17,21900,-1119.42,22.78,48
469,2000,0.8278295999999999,45308,0.0001,1.6270836651325227,0.26,43300,-837.2,19.85,96
459,3000,0.7537942000000001,64791,0.0001,1.7019896030426025,0.33,62790,-711.54,18.61,141
453,4000,0.6855956000000001,82738,0.0001,1.6178958594799042,0.34,80730,-547.3,16.94,182
446,5000,0.6227892000000002,99266,0.0001,2.0556649208068847,0.32,97260,-488.44,16.24,222
442,6000,0.5628860000000002,115030,0.0001,2.5387847304344175,0.41,113020,-457.69,15.65,259
438,7000,0.5058708000000001,130034,0.0001,2.469567596912384,0.39,128030,-316.06,14.22,296
434,8000,0.45076320000000003,144536,0.0001,3.1473461151123048,0.46,142530,-282.78,14.38,332
430,9000,0.3983079999999999,158340,0.0001,3.4641312837600706,0.41,156330,-240.5,13.36,367
427,10000,0.3477490000000001,171645,0.0001,3.5620000839233397,0.56,169640,-211.94,13.58,401
424,11000,0.29862260000000007,184573,0.0001,3.845706558227539,0.53,182570,-116.4,12.53,434
422,12000,0.252046,196830,0.0001,4.46179563999176,0.47,194820,-95.59,12.22,465
420,13000,0.20662080000000016,208784,0.0001,4.327757096290588,0.51,206780,-40.08,11.56,496
417,14000,0.16251039999999994,220392,0.0001,4.413902592658997,0.53,218390,-9.56,11.21,527
415,15000,0.11952479999999999,231704,0.0001,4.915891098976135,0.47,229700,-11.73,11.47,557
413,16000,0.07745880000000005,242774,0.0001,5.062696027755737,0.5,240770,16.88,10.69,586
411,17000,0.05,253656,0.0001,5.0679686069488525,0.48,251650,32.92,11.07,617
408,18000,0.05,264465,0.0001,5.344123458862304,0.46,262460,36.07,11.15,646
407,19000,0.05,275242,0.0001,5.370918273925781,0.52,273240,41.93,10.55,675
405,20000,0.05,286010,0.0001,5.517910099029541,0.52,284000,45.03,10.69,705
403,21000,0.05,296886,0.0001,5.285604238510132,0.58,294880,48.59,10.49,734
402,22000,0.05,307726,0.0001,5.342060327529907,0.6,305720,43.2,10.96,763
401,23000,0.05,318512,0.0001,5.0847526550292965,0.53,316510,39.51,10.91,792
400,24000,0.05,329330,0.0001,5.386343336105346,0.54,327320,41.94,10.88,822
399,25000,0.05,340030,0.0001,4.902701592445373,0.57,338020,59.14,10.49,851
398,26000,0.05,350866,0.0001,5.438604497909546,0.55,348860,46.98,11.07,880
397,27000,0.05,361630,0.0001,5.285326814651489,0.52,359620,46.18,10.94,910
396,28000,0.05,372300,0.0001,5.373052883148193,0.54,370290,28.26,10.78,939
395,29000,0.05,382973,0.0001,5.0685546875,0.54,380970,39.54,10.72,967
394,30000,0.05,393671,0.0001,5.32284517288208,0.45,391670,37.89,10.58,996
394,31000,0.05,404403,0.0001,5.201782131195069,0.53,402400,47.6,10.71,1025
393,32000,0.05,415128,0.0001,5.181239652633667,0.59,413120,44.71,10.87,1054
392,33000,0.05,425864,0.0001,5.239545488357544,0.49,423860,42.55,10.54,1084
391,34000,0.05,436553,0.0001,5.301241636276245,0.59,434550,52.8,10.67,1113
391,35000,0.05,447265,0.0001,4.896298789978028,0.47,445260,36.7,10.88,1143
390,36000,0.05,458077,0.0001,5.319649195671081,0.52,456070,31.53,10.97,1172
390,37000,0.05,468856,0.0001,5.759437322616577,0.49,466850,43.69,10.96,1201
389,38000,0.05,479669,0.0001,4.510867619514466,0.53,477660,48.5,10.66,1231
388,39000,0.05,490465,0.0001,5.010884380340576,0.5,488460,36.99,10.55,1261
