time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
502,1000,0.9090622,23931,0.001,1.7778952836990356,0.15,21930,-1026.38,21.72,47
472,2000,0.8281336,45228,0.001,1.936985981464386,0.32,43220,-763.7,19.08,95
459,3000,0.7530304000000001,64992,0.001,2.377339541912079,0.33,62990,-759.07,19.64,141
451,4000,0.6840984000000001,83132,0.001,2.802349877357483,0.34,81130,-574.47,17.4,184
444,5000,0.6195478,100119,0.001,2.664119577407837,0.28,98110,-559.65,17.39,225
440,6000,0.5595496,115908,0.001,3.173376274108887,0.37,113900,-413.88,15.33,262
436,7000,0.5021468000000002,131014,0.001,3.5164722919464113,0.33,129010,-339.01,14.76,299
433,8000,0.44756359999999995,145378,0.001,3.7432934522628782,0.35,143370,-297.37,14.57,335
430,9000,0.3951882,159161,0.001,3.531927490234375,0.33,157160,-225.61,14.0,370
426,10000,0.3438616000000001,172668,0.001,4.140389108657837,0.46,170660,-188.65,13.37,404
423,11000,0.29502399999999995,185520,0.001,3.6558502912521362,0.42,183510,-120.31,12.67,437
420,12000,0.24688559999999993,198188,0.001,4.090251851081848,0.44,196180,-94.16,12.47,471
417,13000,0.20149080000000008,210134,0.001,4.246803164482117,0.5,208130,-48.74,12.11,503
414,14000,0.15599340000000006,222107,0.001,4.55888671875,0.42,220100,-35.3,11.49,535
412,15000,0.11255940000000009,233537,0.001,3.9567617893218996,0.44,231530,-8.59,10.92,566
409,16000,0.06988539999999999,244767,0.001,4.125565552711487,0.53,242760,34.25,10.98,597
407,17000,0.05,255845,0.001,4.409344005584717,0.48,253840,38.36,11.12,627
405,18000,0.05,266770,0.001,4.8785933494567875,0.37,264760,26.53,10.74,657
403,19000,0.05,277743,0.001,4.9236396789550785,0.46,275740,34.9,11.44,687
402,20000,0.05,288706,0.001,4.792262887954712,0.36,286700,28.18,10.79,717
400,21000,0.05,299742,0.001,4.692141485214234,0.43,297740,17.09,11.29,747
399,22000,0.05,310790,0.001,4.972784090042114,0.39,308780,25.59,11.03,777
398,23000,0.05,321781,0.001,4.962444400787353,0.48,319780,34.18,10.87,807
396,24000,0.05,332781,0.001,5.060329389572144,0.48,330780,35.98,11.39,838
396,25000,0.05,343851,0.001,5.069746446609497,0.51,341850,29.23,10.92,868
394,26000,0.05,354914,0.001,4.965353536605835,0.47,352910,35.43,11.05,898
393,27000,0.05,365996,0.001,4.716985654830933,0.42,363990,19.8,11.2,929
393,28000,0.05,377011,0.001,4.653631734848022,0.47,375010,33.28,10.72,959
391,29000,0.05,388056,0.001,4.903715705871582,0.4,386050,35.26,10.99,990
391,30000,0.05,399174,0.001,4.583624649047851,0.44,397170,31.28,10.91,1020
389,31000,0.05,410385,0.001,5.114676427841187,0.42,408380,26.45,11.44,1052
389,32000,0.05,421419,0.001,4.972697353363037,0.51,419410,38.72,11.22,1081
388,33000,0.05,432437,0.001,4.445914721488952,0.56,430430,43.96,10.96,1111
388,34000,0.05,443385,0.001,4.45041127204895,0.38,441380,29.18,11.11,1141
387,35000,0.05,454425,0.001,4.791452407836914,0.56,452420,27.04,11.28,1171
387,36000,0.05,465593,0.001,4.743579602241516,0.38,463590,-3.03,10.79,1202
386,37000,0.05,476732,0.001,5.079410552978516,0.39,474730,-2.57,11.45,1233
385,38000,0.05,487877,0.001,4.679845476150513,0.47,485870,22.96,11.14,1263
385,39000,0.05,499024,0.001,4.912227201461792,0.45,497020,30.23,10.85,1294
