time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
510,1000,0.9062121999999999,24681,1e-05,45.87345733642578,0.24,22680,-1278.69,24.11,48
484,2000,0.8223347999999999,46754,1e-05,104.53247299194337,0.18,44750,-881.27,20.59,96
471,3000,0.7508378,65569,1e-05,54.88798446655274,0.23,63560,-618.64,17.7,138
464,4000,0.6852688,82824,1e-05,20.4244026184082,0.26,80820,-596.23,17.42,178
457,5000,0.6220748,99454,1e-05,9.496116256713867,0.21,97450,-549.34,17.18,217
452,6000,0.561993,115265,1e-05,5.473291683197021,0.35,113260,-376.08,15.47,254
448,7000,0.5045674000000002,130377,1e-05,2.3032779812812807,0.41,128370,-336.56,15.17,290
444,8000,0.4498436000000001,144778,1e-05,2.640474534034729,0.39,142770,-260.02,13.91,325
441,9000,0.3973352000000002,158596,1e-05,2.831535291671753,0.42,156590,-201.78,13.61,359
438,10000,0.3477300000000001,171650,1e-05,3.7140085458755494,0.55,169640,-144.09,12.94,391
435,11000,0.29967140000000003,184297,1e-05,3.973958945274353,0.51,182290,-114.0,12.78,423
432,12000,0.25340260000000003,196473,1e-05,4.652109432220459,0.53,194470,-106.25,12.35,454
429,13000,0.20826240000000007,208352,1e-05,5.662677764892578,0.54,206350,-57.08,11.79,485
426,14000,0.1645776000000001,219848,1e-05,6.312855815887451,0.63,217840,0.93,10.93,515
423,15000,0.12195680000000009,231064,1e-05,6.662445211410523,0.57,229060,-3.95,11.26,545
420,16000,0.08055579999999996,241959,1e-05,7.461580419540406,0.59,239950,34.76,10.44,574
416,17000,0.05,252585,1e-05,7.295707845687867,0.64,250580,40.12,10.64,606
413,18000,0.05,263162,1e-05,7.588051080703735,0.6,261160,54.21,10.56,636
410,19000,0.05,273735,1e-05,7.8960367202758786,0.61,271730,48.59,10.52,666
408,20000,0.05,284268,1e-05,8.170053243637085,0.57,282260,48.46,10.62,696
406,21000,0.05,294875,1e-05,8.40860710144043,0.7,292870,67.76,10.53,726
403,22000,0.05,305451,1e-05,8.517721939086915,0.42,303450,27.58,10.61,757
399,23000,0.05,316029,1e-05,8.521074867248535,0.56,314020,46.21,10.8,790
398,24000,0.05,326496,1e-05,8.551888179779052,0.66,324490,56.04,10.52,819
397,25000,0.05,337204,1e-05,9.050157260894775,0.43,335200,16.87,11.19,848
395,26000,0.05,347828,1e-05,8.922953748703003,0.53,345820,42.76,10.55,879
393,27000,0.05,358255,1e-05,8.941643571853637,0.59,356250,52.76,10.31,910
392,28000,0.05,368823,1e-05,9.209998846054077,0.53,366820,35.57,10.54,938
391,29000,0.05,379425,1e-05,9.09357409477234,0.65,377420,56.57,10.69,968
391,30000,0.05,389907,1e-05,9.355427455902099,0.57,387900,49.62,10.29,996
390,31000,0.05,400441,1e-05,9.144317245483398,0.51,398440,37.2,10.54,1025
389,32000,0.05,411010,1e-05,8.776781940460205,0.55,409000,45.1,10.62,1055
388,33000,0.05,421483,1e-05,9.601899242401123,0.61,419480,51.25,10.35,1084
387,34000,0.05,431939,1e-05,8.899059772491455,0.59,429930,58.18,10.2,1114
386,35000,0.05,442459,1e-05,9.567606115341187,0.6,440450,48.92,10.5,1145
385,36000,0.05,452971,1e-05,9.544914817810058,0.62,450970,51.34,10.71,1175
384,37000,0.05,463510,1e-05,9.22232370376587,0.61,461500,38.89,10.5,1206
383,38000,0.05,474106,1e-05,9.481216144561767,0.63,472100,44.46,10.46,1236
383,39000,0.05,484716,1e-05,9.530580520629883,0.57,482710,34.06,10.66,1265
382,40000,0.05,495240,1e-05,9.032257747650146,0.63,493230,52.9,10.57,1294
