time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
505,1000,0.9048556,25038,1e-05,40.426220703125,0.17,23030,-1264.38,24.29,49
476,2000,0.8239308000000001,46334,1e-05,28.848165893554686,0.21,44330,-914.85,21.06,97
464,3000,0.7497054,65867,1e-05,17.243252086639405,0.16,63860,-681.65,18.62,141
456,4000,0.6838514000000002,83197,1e-05,6.088895034790039,0.32,81190,-526.66,16.74,182
452,5000,0.621463,99615,1e-05,1.306520926952362,0.37,97610,-459.2,15.84,220
447,6000,0.560872,115560,1e-05,1.750818681716919,0.43,113550,-397.72,15.65,258
444,7000,0.5032944,130712,1e-05,2.2590521574020386,0.5,128710,-298.76,14.39,294
441,8000,0.44810700000000003,145235,1e-05,2.565877854824066,0.45,143230,-298.57,14.58,329
437,9000,0.3954390000000001,159095,1e-05,2.5244706511497497,0.45,157090,-233.15,13.6,363
433,10000,0.3449939999999999,172370,1e-05,3.4441118240356445,0.42,170360,-176.77,12.7,397
430,11000,0.29670740000000007,185077,1e-05,3.3371504187583922,0.54,183070,-116.86,12.58,430
427,12000,0.25026760000000015,197298,1e-05,4.391168403625488,0.63,195290,-72.28,12.04,461
424,13000,0.2046068000000001,209314,1e-05,4.294296455383301,0.57,207310,-46.39,12.01,492
422,14000,0.16058379999999994,220899,1e-05,4.501249766349792,0.52,218890,-30.17,11.53,523
419,15000,0.11709660000000022,232343,1e-05,4.762620902061462,0.53,230340,-1.96,11.66,553
416,16000,0.0751940000000001,243370,1e-05,5.119986224174499,0.6,241360,36.67,10.75,583
414,17000,0.05,254210,1e-05,5.351968598365784,0.61,252200,45.37,10.82,613
412,18000,0.05,264823,1e-05,5.920693588256836,0.57,262820,48.37,10.59,641
410,19000,0.05,275547,1e-05,5.641940498352051,0.6,273540,47.72,10.89,670
409,20000,0.05,286303,1e-05,6.090416145324707,0.59,284300,50.26,10.65,699
407,21000,0.05,296995,1e-05,5.625158452987671,0.5,294990,44.5,10.61,728
406,22000,0.05,307625,1e-05,5.3624715328216555,0.57,305620,45.84,10.44,757
404,23000,0.05,318258,1e-05,5.504745030403138,0.55,316250,41.78,10.52,786
403,24000,0.05,328922,1e-05,6.1832465648651125,0.56,326920,45.98,10.75,814
402,25000,0.05,339511,1e-05,5.991340208053589,0.59,337510,52.76,10.63,842
402,26000,0.05,350169,1e-05,5.933328104019165,0.64,348160,58.93,10.62,870
401,27000,0.05,360833,1e-05,5.866812658309937,0.62,358830,42.59,10.92,899
400,28000,0.05,371574,1e-05,5.671132802963257,0.55,369570,42.81,10.49,928
399,29000,0.05,382317,1e-05,6.1047203540802,0.59,380310,54.32,10.59,957
398,30000,0.05,392915,1e-05,6.153151416778565,0.59,390910,53.25,10.49,985
398,31000,0.05,403555,1e-05,6.236611223220825,0.54,401550,47.54,10.77,1013
397,32000,0.05,414043,1e-05,6.227234792709351,0.52,412040,41.08,10.25,1042
396,33000,0.05,424616,1e-05,6.406774711608887,0.52,422610,46.72,10.38,1071
395,34000,0.05,435180,1e-05,5.76307520866394,0.66,433170,51.83,10.33,1100
394,35000,0.05,445871,1e-05,5.441152858734131,0.58,443870,46.33,10.77,1129
394,36000,0.05,456371,1e-05,5.363668060302734,0.52,454370,47.9,10.41,1157
393,37000,0.05,467130,1e-05,5.39009199142456,0.59,465120,49.74,10.82,1185
393,38000,0.05,477718,1e-05,5.7741217613220215,0.54,475710,42.42,10.77,1214
393,39000,0.05,488260,1e-05,5.495928478240967,0.57,486250,47.8,10.65,1241
392,40000,0.05,498981,1e-05,5.730391597747802,0.56,496980,48.02,10.7,1269
