    57,    55,    68,    26,    61,    61,    52,    27,    79,    77,    72,   100,    65,    47,    53,    58,    30,    23,    34,    16,    26,    13,    26,    20,    18,    16,    22,     7,    13,     8,    20,    95,    81,    99,    49,    96,    98,    85,    49,   133,   118,   111,   162,   109,    73,    88,    94,    52,    32,    44,    24,    37,    30,    33,    35,    26,    33,    35,    16,    23,    18,    29
    47,    63,    60,    51,    99,    44,    51,    45,    78,    81,    53,    90,    78,    65,    56,    52,    33,    26,    10,    13,    22,    23,    25,    16,    20,    18,    30,    29,    15,    18,    30,    82,    85,    80,    68,   133,    66,    77,    65,   126,   117,    80,   145,   119,    92,    81,    82,    54,    34,    18,    25,    35,    35,    32,    24,    32,    22,    37,    40,    21,    34,    38
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
    81,    40,    55,    44,    61,    49,    64,    24,   103,    65,    62,    98,    64,    45,    46,    52,    32,    21,    16,    22,    19,    22,    19,    13,    26,    14,    17,    15,    14,    17,    20,   108,    72,    76,    59,   101,    79,    99,    45,   151,    94,    85,   144,   103,    82,    71,    84,    51,    28,    24,    33,    27,    32,    30,    29,    37,    24,    24,    24,    20,    26,    27
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
    67,    90,    81,    38,    85,    79,    63,    49,   114,    99,    97,   146,    94,    95,    84,    67,    51,    29,    17,    24,    32,    30,    23,    30,    24,    26,    22,    21,    23,    36,    26,   103,   119,   122,    67,   128,   117,   100,    72,   185,   152,   134,   219,   136,   131,   122,   113,    84,    43,    32,    40,    43,    44,    42,    44,    37,    39,    35,    30,    31,    46,    37
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
