     1,   152,   161,   171,   119,   135,   131,   165,     1,   229,   228,   263,   198,   225,   215,   244
     1,   126,    81,    89,    83,    72,   102,   109,     1,   170,   119,   147,   126,   107,   146,   151
     1,    25,    25,    25,    32,    21,    28,    32,     1,    31,    35,    37,    43,    30,    39,    44
     1,     5,     8,     2,     5,     4,     6,     5,     1,     7,     9,     3,     6,     7,     6,     5
